timestamp,open,high,low,close,volume
2025-11-18 00:00:00,160.88,162.38,160.29,161.26,50331269
2025-11-19 00:00:00,161.57,161.99,160.52,160.7,50164228
2025-11-20 00:00:00,159.49,161.5,158.5,158.92,54894394
2025-11-21 00:00:00,157.32,157.86,155.38,156.83,55839281
2025-11-24 00:00:00,154.78,155.4,153.92,154.94,58204821
2025-11-25 00:00:00,155.03,155.86,153.89,154.79,63821589
2025-11-26 00:00:00,155.92,156.05,155.5,155.62,62065089
2025-11-27 00:00:00,155.91,156.58,155.6,156.29,50287448
2025-11-28 00:00:00,158.87,159.02,158.23,158.26,63598561
2025-12-01 00:00:00,158.68,159.19,156.61,158.33,53077782
2025-12-02 00:00:00,161.92,162.12,160.53,161.81,50952955
2025-12-03 00:00:00,161.34,161.83,161.05,161.2,54464336
2025-12-04 00:00:00,167.91,168.81,166.95,167.81,51329696
2025-12-05 00:00:00,169.06,170.43,167.78,169.42,55589218
2025-12-08 00:00:00,167.46,168.77,167.22,167.27,55551995
2025-12-09 00:00:00,165.55,166.75,162.81,164.62,54400144
2025-12-10 00:00:00,165.6,166.69,165.01,165.85,52438007
2025-12-11 00:00:00,165.04,166.38,164.32,165.32,56502011
2025-12-12 00:00:00,167.08,168.67,166.18,167.13,65255251
2025-12-15 00:00:00,168.0,168.38,167.79,168.35,52412360
2025-12-16 00:00:00,168.37,169.43,166.98,168.2,50821511
2025-12-17 00:00:00,166.65,166.94,165.71,166.09,55697672
2025-12-18 00:00:00,162.57,163.09,161.27,162.35,51965211
2025-12-19 00:00:00,161.64,161.71,160.14,161.3,56763923
2025-12-22 00:00:00,164.28,164.32,162.23,163.4,51281044
2025-12-23 00:00:00,163.62,164.65,163.09,163.96,54461834
2025-12-24 00:00:00,160.02,161.29,158.08,160.93,65839028
2025-12-25 00:00:00,161.75,162.38,161.03,161.38,59669761
2025-12-26 00:00:00,162.32,162.35,161.38,162.34,65033983
2025-12-29 00:00:00,160.64,160.82,160.2,160.22,52083828
2025-12-30 00:00:00,159.64,160.82,159.1,160.62,60016200
2025-12-31 00:00:00,160.66,162.24,160.15,160.8,55711789
