timestamp,open,high,low,close,volume
2025-05-12 00:00:00,42798.39,43426.6,41916.52,42067.64,28156
2025-05-13 00:00:00,44061.52,44684.26,43328.6,44401.67,27904
2025-05-14 00:00:00,44622.74,45320.57,44503.99,44849.93,21807
2025-05-15 00:00:00,45211.75,46793.34,44854.39,45404.63,22729
2025-05-16 00:00:00,46165.77,46812.49,45290.84,45910.13,25435
2025-05-19 00:00:00,43970.92,44336.6,43794.3,43967.8,23349
2025-05-20 00:00:00,43557.07,43731.51,42975.34,43712.89,20090
2025-05-21 00:00:00,41589.36,41870.09,41124.86,41387.68,24381
2025-05-22 00:00:00,41744.35,42473.38,41392.14,42291.3,22026
2025-05-23 00:00:00,44663.92,44775.6,43990.13,44101.67,23635
2025-05-26 00:00:00,43206.65,44209.55,41948.4,43531.9,20895
2025-05-27 00:00:00,45901.11,46455.01,45432.3,45464.14,21328
2025-05-28 00:00:00,44408.05,45182.68,43975.4,44202.96,25002
2025-05-29 00:00:00,42678.23,43909.19,41664.17,42899.04,22143
2025-05-30 00:00:00,43720.75,44048.38,42972.72,43504.71,21233
2025-06-02 00:00:00,42342.86,42760.65,42191.55,42630.28,21094
2025-06-03 00:00:00,42104.9,42293.23,42038.68,42113.77,29397
2025-06-04 00:00:00,43530.59,43701.85,42991.33,43270.03,22889
2025-06-05 00:00:00,42228.13,42736.03,41711.36,42228.65,20742
2025-06-06 00:00:00,41471.9,42015.91,41284.66,41943.47,20259
2025-06-09 00:00:00,42074.21,42584.87,41625.04,41833.14,24320
2025-06-10 00:00:00,42458.56,43208.15,42078.62,42241.58,29396
2025-06-11 00:00:00,42597.58,43202.22,42444.68,43027.48,31451
2025-06-12 00:00:00,42764.22,43046.18,42478.96,42928.98,31934
2025-06-13 00:00:00,41950.97,42076.34,40949.97,41655.38,22059
2025-06-16 00:00:00,43119.31,43267.76,41316.99,42719.71,22269
2025-06-17 00:00:00,45690.1,45921.19,44989.87,45803.39,24998
2025-06-18 00:00:00,47125.11,47206.81,46748.73,46756.46,25675
2025-06-19 00:00:00,47611.71,47758.49,47324.45,47425.79,22372
2025-06-20 00:00:00,47688.55,47953.27,46752.84,46994.64,24048
2025-06-23 00:00:00,46518.1,47228.45,45933.21,46712.55,27284
2025-06-24 00:00:00,44797.22,45225.98,43999.74,45103.76,20371
2025-06-25 00:00:00,45667.26,45905.55,45437.09,45813.39,20191
2025-06-26 00:00:00,45606.26,45782.61,45227.07,45671.61,23360
2025-06-27 00:00:00,47478.11,47548.89,46480.81,47155.83,22111
2025-06-30 00:00:00,45740.85,46534.02,45663.19,45947.47,21445
2025-07-01 00:00:00,47396.75,48327.01,47364.4,47528.44,23261
2025-07-02 00:00:00,47589.35,47839.3,46579.98,47174.41,21927
2025-07-03 00:00:00,46953.47,47449.21,46335.26,46467.83,22518
2025-07-04 00:00:00,46260.58,47278.05,45318.25,45920.55,26416
2025-07-07 00:00:00,44924.11,45294.33,43968.13,45235.2,20241
2025-07-08 00:00:00,42684.21,43561.47,42546.44,42887.12,28245
2025-07-09 00:00:00,43920.03,44131.28,42816.36,43585.45,24680
2025-07-10 00:00:00,45171.8,45315.67,43923.49,44442.24,29621
2025-07-11 00:00:00,45184.21,46298.66,44603.11,45876.13,23074
2025-07-14 00:00:00,46730.76,46925.85,45723.91,46698.78,21044
2025-07-15 00:00:00,47483.99,47845.17,46879.6,47478.62,25726
2025-07-16 00:00:00,45815.8,46285.68,44607.26,45500.54,23251
2025-07-17 00:00:00,46197.01,46285.8,44888.23,45722.48,21660
2025-07-18 00:00:00,44445.25,45214.35,43712.14,44440.85,23129
2025-07-21 00:00:00,44298.8,44501.58,43735.32,44144.11,21361
2025-07-22 00:00:00,45106.64,45989.36,44868.45,45698.67,22360
2025-07-23 00:00:00,46048.7,46451.5,44935.12,45749.19,22305
2025-07-24 00:00:00,43244.66,43965.97,42601.61,42773.59,20943
2025-07-25 00:00:00,41512.44,42341.08,41436.57,41715.4,23533
2025-07-28 00:00:00,41148.28,41604.79,40310.53,41136.06,20786
2025-07-29 00:00:00,41002.0,41013.88,40837.27,40916.34,23444
2025-07-30 00:00:00,41470.71,43142.85,41468.71,41888.12,20723
2025-07-31 00:00:00,43048.24,43204.2,41872.54,42776.97,23345
2025-08-01 00:00:00,44480.52,44703.87,43241.16,43658.34,25540
2025-08-04 00:00:00,43545.35,44427.88,43267.93,43924.99,23518
2025-08-05 00:00:00,43124.29,43762.71,41954.16,43614.1,27933
2025-08-06 00:00:00,42925.16,43467.72,42593.12,43232.83,22330
2025-08-07 00:00:00,43615.64,43949.89,43467.06,43712.84,23190
2025-08-08 00:00:00,45023.31,45262.91,44365.7,44746.6,20899
2025-08-11 00:00:00,46750.8,46929.5,46230.51,46496.9,26212
2025-08-12 00:00:00,45849.54,47314.51,45308.25,46619.68,26497
2025-08-13 00:00:00,47013.42,47029.86,46328.67,46977.29,20888
2025-08-14 00:00:00,48261.93,49598.66,47546.87,48735.92,21480
2025-08-15 00:00:00,48135.57,49826.05,47104.01,47426.28,22974
2025-08-18 00:00:00,48757.65,48926.03,47904.72,48414.13,24219
2025-08-19 00:00:00,47283.71,48113.89,46801.91,47474.95,21204
2025-08-20 00:00:00,49853.04,51738.89,48892.27,49380.85,26761
2025-08-21 00:00:00,51031.69,51379.0,50582.0,51131.28,23143
2025-08-22 00:00:00,54095.05,54265.53,52637.51,53249.08,22850
2025-08-25 00:00:00,54801.54,55933.51,54626.06,55317.28,22517
2025-08-26 00:00:00,56156.22,56805.6,55340.71,56496.37,26953
2025-08-27 00:00:00,55147.43,55362.06,54954.23,55068.3,24585
2025-08-28 00:00:00,55409.09,56694.48,54947.26,55765.97,27781
2025-08-29 00:00:00,56766.74,58151.58,56373.79,57031.49,21639
2025-09-01 00:00:00,57652.37,58098.13,56139.73,57729.2,21544
2025-09-02 00:00:00,57576.71,57921.93,57422.76,57581.22,28218
2025-09-03 00:00:00,58364.32,59526.07,57647.87,57824.36,23059
2025-09-04 00:00:00,58438.68,58596.91,57391.39,58402.02,23854
2025-09-05 00:00:00,56081.54,57712.06,55901.34,56921.2,28640
2025-09-08 00:00:00,57595.8,58029.39,57309.03,57904.71,22717
2025-09-09 00:00:00,59015.96,59405.22,58034.17,58725.38,23158
2025-09-10 00:00:00,58983.51,59228.93,58235.25,58549.62,20328
2025-09-11 00:00:00,59153.72,59854.45,57695.11,59544.81,31045
2025-09-12 00:00:00,61475.65,63210.93,60990.02,61294.89,30485
2025-09-15 00:00:00,59428.05,59875.48,58458.01,59755.37,20618
2025-09-16 00:00:00,62289.98,62878.59,60988.15,61970.3,23854
2025-09-17 00:00:00,63294.3,63968.39,62453.64,63563.44,22736
2025-09-18 00:00:00,65419.81,65999.56,64288.41,65181.3,25829
2025-09-19 00:00:00,66084.07,67760.62,65287.93,66826.04,26259
2025-09-22 00:00:00,67770.02,68083.78,66721.11,68039.64,20016
2025-09-23 00:00:00,67747.07,68294.11,66671.98,68061.16,25497
2025-09-24 00:00:00,66700.43,67161.37,66063.47,66833.85,29661
2025-09-25 00:00:00,67516.43,69385.44,67304.94,67710.11,27275
2025-09-26 00:00:00,67565.18,68180.26,66843.01,67955.4,25901
2025-09-29 00:00:00,67787.52,68138.59,66180.55,66797.35,28672
2025-09-30 00:00:00,70911.01,70923.83,69544.41,69755.85,29041
2025-10-01 00:00:00,71415.09,72029.68,70775.18,71242.57,21875
2025-10-02 00:00:00,71279.24,71680.64,68960.25,70710.23,20208
2025-10-03 00:00:00,67960.94,68212.42,66788.35,67948.24,23250
2025-10-06 00:00:00,67136.05,69259.57,66399.58,66544.99,20859
2025-10-07 00:00:00,67282.66,67967.47,66990.61,67377.79,20760
2025-10-08 00:00:00,66966.07,67480.92,66202.49,66963.87,23533
2025-10-09 00:00:00,64325.09,65432.32,64090.45,64778.38,29083
2025-10-10 00:00:00,65407.65,65711.54,64614.9,65230.03,23108
2025-10-13 00:00:00,65548.1,65996.79,64215.41,64990.73,25215
2025-10-14 00:00:00,64929.09,65788.18,63770.43,64356.07,29388
2025-10-15 00:00:00,62118.13,62839.33,60919.16,62372.44,23952
2025-10-16 00:00:00,62573.66,63046.47,61516.67,62912.99,24296
2025-10-17 00:00:00,61695.52,62478.64,60812.91,61244.94,23588
2025-10-20 00:00:00,61070.96,61359.55,60801.64,60937.72,20833
2025-10-21 00:00:00,61997.96,62837.13,61371.09,62724.06,20138
2025-10-22 00:00:00,64472.56,65176.07,63485.35,64694.34,30928
2025-10-23 00:00:00,64607.06,65197.64,63444.89,64506.6,21570
2025-10-24 00:00:00,59433.95,60398.29,59324.52,59559.82,24085
2025-10-27 00:00:00,61111.46,61371.66,60358.19,60702.21,21815
2025-10-28 00:00:00,59207.67,59542.49,59018.47,59310.71,36366
2025-10-29 00:00:00,57481.79,57914.38,56517.63,57262.46,27174
2025-10-30 00:00:00,59014.81,59663.16,57746.6,58338.89,24193
2025-10-31 00:00:00,55297.0,55948.31,54626.62,55658.53,28997
2025-11-03 00:00:00,56952.52,57792.57,56593.34,56666.61,22612
2025-11-04 00:00:00,57754.79,59717.3,57194.85,57965.8,22129
2025-11-05 00:00:00,58084.75,58755.08,57441.53,58711.61,20870
2025-11-06 00:00:00,59462.08,60309.31,58806.06,59036.81,27066
2025-11-07 00:00:00,58477.36,58975.13,55833.61,58888.96,23291
2025-11-10 00:00:00,58261.54,59306.79,57850.73,58194.35,22034
2025-11-11 00:00:00,56099.09,57198.14,55791.47,56637.68,24209
2025-11-12 00:00:00,60140.31,61331.24,59037.99,60008.44,28088
2025-11-13 00:00:00,59789.54,60210.45,58903.38,59359.43,21680
2025-11-14 00:00:00,58423.5,58913.86,57438.92,58006.84,22962
2025-11-17 00:00:00,58216.28,58559.86,57599.62,57889.01,28022
2025-11-18 00:00:00,58361.61,59441.93,58195.45,58742.27,20997
2025-11-19 00:00:00,60070.66,61004.55,59936.66,60258.95,21572
2025-11-20 00:00:00,59619.91,60031.32,59390.21,59933.52,25033
2025-11-21 00:00:00,59735.51,59878.49,57004.3,59666.39,20450
2025-11-24 00:00:00,58611.43,59548.39,57679.57,58489.23,24158
2025-11-25 00:00:00,57589.98,58839.02,57019.75,58132.3,21189
2025-11-26 00:00:00,59183.28,59510.49,58838.11,59407.28,22829
2025-11-27 00:00:00,58263.96,59539.67,58017.38,59332.82,25970
2025-11-28 00:00:00,58336.98,59273.65,58287.35,58806.11,26426
2025-12-01 00:00:00,59465.18,60356.39,58937.12,59075.14,20155
2025-12-02 00:00:00,58230.26,59186.78,57931.07,57938.41,23147
2025-12-03 00:00:00,55006.08,55209.77,54123.66,54831.17,24888
2025-12-04 00:00:00,54000.28,54437.63,53686.06,54180.61,22788
2025-12-05 00:00:00,49836.6,50769.64,49084.71,50148.46,24453
2025-12-08 00:00:00,49877.28,50328.56,49721.01,49831.96,21567
2025-12-09 00:00:00,49844.78,50871.55,49655.13,50359.61,21509
2025-12-10 00:00:00,51586.32,51829.38,51579.8,51618.04,20752
2025-12-11 00:00:00,52853.25,53157.12,52184.73,52317.32,23756
2025-12-12 00:00:00,52598.39,52901.6,52153.8,52380.48,20567
2025-12-15 00:00:00,50701.25,52558.53,50426.31,51053.07,22739
2025-12-16 00:00:00,49912.76,50643.86,49486.61,49665.94,22893
2025-12-17 00:00:00,49100.79,49691.44,46938.8,49420.08,22665
2025-12-18 00:00:00,48103.26,48385.71,47609.37,48366.17,26627
2025-12-19 00:00:00,47373.96,47636.12,46882.25,47217.27,24551
2025-12-22 00:00:00,46882.49,48196.47,46306.16,47284.14,21718
2025-12-23 00:00:00,47052.92,47594.56,45278.81,46291.51,24256
2025-12-24 00:00:00,43806.1,44606.56,43295.95,44202.84,25716
2025-12-25 00:00:00,44316.27,45647.85,43218.68,43974.83,24200
2025-12-26 00:00:00,42960.74,43377.87,41822.78,42943.99,22650
2025-12-29 00:00:00,43461.32,44116.01,43362.28,43512.53,26731
2025-12-30 00:00:00,45401.55,45899.7,44579.7,44933.2,22156
2025-12-31 00:00:00,45617.6,46677.86,45322.72,45800.41,28897
