timestamp,open,high,low,close
2026-02-08 12:15:24.110655+00:00,19782.604917280245,19795.48302706315,19776.607264166843,19784.987423277682
2026-02-08 13:15:24.110655+00:00,19820.146301372777,19836.97498284179,19819.171881792365,19827.67669512896
2026-02-08 14:15:24.110655+00:00,19858.637939736964,19874.30761308855,19856.39439186344,19867.584277509057
2026-02-08 15:15:24.110655+00:00,19898.893196497578,19918.94815017813,19891.042900772718,19903.605719344123
2026-02-08 16:15:24.110655+00:00,19893.757128346937,19894.31367013841,19878.87373460578,19887.78825366318
2026-02-08 17:15:24.110655+00:00,19830.933179079875,19835.49592861268,19816.166180929366,19834.938585042655
2026-02-08 18:15:24.110655+00:00,19758.293925558683,19772.248820169727,19744.710143756954,19761.410364214513
2026-02-08 19:15:24.110655+00:00,19815.810674194356,19825.885482713256,19798.89997517505,19821.06061953297
2026-02-08 20:15:24.110655+00:00,19851.754765599315,19884.63802281308,19832.81026265103,19865.836025284207
2026-02-08 21:15:24.110655+00:00,19823.36949957204,19827.02590813533,19821.751873650166,19825.286632868276
2026-02-08 22:15:24.110655+00:00,19906.621126054135,19916.675417866092,19904.00331353646,19911.60891292786
2026-02-08 23:15:24.110655+00:00,19895.15021237967,19902.83695984774,19884.273116800814,19895.608517113098
2026-02-09 00:15:24.110655+00:00,19905.177370152916,19907.635336072843,19900.689304262134,19904.79752716306
2026-02-09 01:15:24.110655+00:00,19902.714319903815,19916.497908689187,19898.646737240822,19911.854498544333
2026-02-09 02:15:24.110655+00:00,19895.979495095322,19904.039589243243,19881.55600775189,19894.533143738732
2026-02-09 03:15:24.110655+00:00,19813.969832599294,19824.285571114146,19811.04222690762,19821.870878240697
2026-02-09 04:15:24.110655+00:00,19795.926608779595,19802.580608649154,19777.302782509552,19795.41395741637
2026-02-09 05:15:24.110655+00:00,19816.685730738533,19822.451788599166,19805.550187352997,19821.084649137538
2026-02-09 06:15:24.110655+00:00,19803.348815114732,19814.567186349363,19787.72307105947,19805.71148212488
2026-02-09 07:15:24.110655+00:00,19837.68931430737,19842.484861553905,19822.124569615407,19835.213366264754
2026-02-09 08:15:24.110655+00:00,19860.803789716112,19880.378607424038,19856.401859995876,19860.187082035383
2026-02-09 09:15:24.110655+00:00,19860.323851243567,19871.137252194585,19839.290438350727,19852.9397317139
2026-02-09 10:15:24.110655+00:00,19862.190909983452,19881.477631292542,19845.889268013718,19851.798796319254
2026-02-09 11:15:24.110655+00:00,19864.12574647811,19883.786977474003,19860.481047471356,19875.221305259005
2026-02-09 12:15:24.110655+00:00,19882.140718404215,19886.588286827504,19869.36493665701,19874.648892844427
2026-02-09 13:15:24.110655+00:00,19893.42473995743,19897.753575995772,19879.26773168908,19885.136896555527
2026-02-09 14:15:24.110655+00:00,19807.412389553072,19824.68298981683,19787.741719853573,19797.001730796605
2026-02-09 15:15:24.110655+00:00,19816.538966813594,19832.628195126388,19804.307683388633,19813.254600015236
2026-02-09 16:15:24.110655+00:00,19853.795565031385,19858.463882649157,19836.497125755213,19851.79730144603
2026-02-09 17:15:24.110655+00:00,19830.369090134805,19840.055199001396,19821.480140854765,19833.030507297546
2026-02-09 18:15:24.110655+00:00,19894.101918081098,19895.240878649056,19883.344167532512,19890.575660889666
2026-02-09 19:15:24.110655+00:00,19915.2601686723,19933.363877046013,19908.2359616266,19912.056946353212
2026-02-09 20:15:24.110655+00:00,19935.01666036635,19961.866017342072,19923.79528571839,19943.09474490995
2026-02-09 21:15:24.110655+00:00,19908.252710851422,19914.247122436624,19900.269041111806,19913.29365630277
2026-02-09 22:15:24.110655+00:00,19913.95708843112,19933.046906639214,19912.074868145086,19920.780811802306
2026-02-09 23:15:24.110655+00:00,19794.028861710853,19811.702993926312,19790.758837803314,19804.572858828218
2026-02-10 00:15:24.110655+00:00,19778.492827700506,19792.694023994853,19765.177780834652,19770.435325245973
2026-02-10 01:15:24.110655+00:00,19723.121379085762,19735.69385120487,19705.43429460964,19713.216158940384
2026-02-10 02:15:24.110655+00:00,19729.782330476984,19744.073718843734,19721.037824446415,19737.586461428753
2026-02-10 03:15:24.110655+00:00,19722.508402412484,19734.645959312867,19709.60971409868,19727.785249156404
2026-02-10 04:15:24.110655+00:00,19716.948195447058,19718.276712367187,19708.491422367646,19715.434483966732
2026-02-10 05:15:24.110655+00:00,19710.283158059854,19713.195643963933,19694.500059429774,19707.75536915852
2026-02-10 06:15:24.110655+00:00,19653.037808783265,19665.738112047336,19640.921756876705,19658.38357614321
2026-02-10 07:15:24.110655+00:00,19643.444430711104,19665.685812248194,19620.834590030136,19634.17188492501
2026-02-10 08:15:24.110655+00:00,19620.67440453857,19625.414839580284,19599.989846988803,19608.563731135186
2026-02-10 09:15:24.110655+00:00,19665.981333325133,19669.780870865972,19653.58971161669,19669.190960547123
2026-02-10 10:15:24.110655+00:00,19620.76573226067,19621.913226481876,19614.540057545735,19619.72317183952
2026-02-10 11:15:24.110655+00:00,19700.009188719367,19714.104611775067,19688.20113329255,19689.195015903446
2026-02-10 12:15:24.110655+00:00,19653.141954116934,19675.0778787051,19650.89957473739,19661.855912716655
2026-02-10 13:15:24.110655+00:00,19679.667719286077,19687.59368998801,19660.423293356274,19671.533590659783
2026-02-10 14:15:24.110655+00:00,19756.968007946132,19766.942780204456,19744.846040526827,19756.408349848087
2026-02-10 15:15:24.110655+00:00,19801.317055754895,19811.637577161386,19776.736626866877,19785.9275393195
2026-02-10 16:15:24.110655+00:00,19821.513114908998,19827.905213009122,19810.42293794539,19813.94705959314
2026-02-10 17:15:24.110655+00:00,19893.66632778942,19907.47003517305,19882.99956047709,19891.960109531738
2026-02-10 18:15:24.110655+00:00,19887.204690000475,19895.61906684767,19885.56543243689,19891.995282937496
2026-02-10 19:15:24.110655+00:00,19913.524487265084,19934.05795498626,19906.962246610667,19910.807027143946
2026-02-10 20:15:24.110655+00:00,19859.75271924218,19881.654318210945,19857.666198711944,19876.648074131535
2026-02-10 21:15:24.110655+00:00,19895.331175416562,19914.15580989903,19888.578591939855,19901.559367704176
2026-02-10 22:15:24.110655+00:00,19829.727069963337,19833.967829883106,19820.52893755705,19823.84241014414
2026-02-10 23:15:24.110655+00:00,19825.314012320316,19837.761560319937,19795.64089436738,19816.572156740316
2026-02-11 00:15:24.110655+00:00,19834.619501168607,19837.920077658073,19824.325868338485,19832.45821064241
2026-02-11 01:15:24.110655+00:00,19874.822430663506,19890.547829466395,19859.816893981904,19883.81913889552
2026-02-11 02:15:24.110655+00:00,19954.360511975545,19966.159387757874,19936.96061185843,19942.190870683993
2026-02-11 03:15:24.110655+00:00,19962.604588861475,19964.513078562206,19947.638823671474,19960.579759142685
2026-02-11 04:15:24.110655+00:00,19906.783251977733,19913.681224627893,19899.597457095402,19911.591141034216
2026-02-11 05:15:24.110655+00:00,19872.56583555151,19879.080238172184,19866.860458120642,19867.39189447829
2026-02-11 06:15:24.110655+00:00,19775.62145858557,19778.791697442073,19764.34474002794,19774.31505387012
2026-02-11 07:15:24.110655+00:00,19732.45486160736,19733.01211907175,19723.477468409914,19731.559743899947
2026-02-11 08:15:24.110655+00:00,19729.08348754908,19735.508751120316,19726.118505834707,19735.328486332844
2026-02-11 09:15:24.110655+00:00,19716.97644562044,19722.28797728365,19714.827577172953,19715.483868067182
2026-02-11 10:15:24.110655+00:00,19723.710350778292,19725.333065988216,19715.58880473481,19722.89337308771
2026-02-11 11:15:24.110655+00:00,19726.605181288553,19733.228599290916,19717.707179147943,19725.663483173434
2026-02-11 12:15:24.110655+00:00,19754.588575987276,19758.618802080007,19746.940847192636,19758.322492572115
2026-02-11 13:15:24.110655+00:00,19748.43241423722,19762.395514136173,19742.325168431158,19754.23987966279
2026-02-11 14:15:24.110655+00:00,19758.479837769424,19761.49707455579,19734.897800854982,19752.1097182134
2026-02-11 15:15:24.110655+00:00,19839.899491880882,19857.90837768153,19820.690882996434,19830.04590188519
2026-02-11 16:15:24.110655+00:00,19832.407629004978,19837.79197999607,19814.660301332344,19831.888713224005
2026-02-11 17:15:24.110655+00:00,19803.579726828462,19804.38547138397,19791.523285885418,19799.440333270868
2026-02-11 18:15:24.110655+00:00,19832.268118614047,19840.776652226094,19828.53587523706,19836.73818839056
2026-02-11 19:15:24.110655+00:00,19943.801666165786,19945.133181176432,19932.110134315913,19932.53643204222
2026-02-11 20:15:24.110655+00:00,19998.356854173766,20005.156486193984,19993.473735769156,20002.314751003712
2026-02-11 21:15:24.110655+00:00,20070.36192795972,20089.7851085587,20068.125188144655,20079.93603576128
2026-02-11 22:15:24.110655+00:00,20087.69408593586,20099.133452887683,20078.234190428342,20081.82193898688
2026-02-11 23:15:24.110655+00:00,20110.841660603073,20111.859595839676,20103.72311493225,20110.781858566053
2026-02-12 00:15:24.110655+00:00,20121.15247977024,20127.072033667886,20107.165244646465,20116.145206939356
2026-02-12 01:15:24.110655+00:00,20051.364935341808,20068.7142708107,20037.813940208278,20057.73375792618
2026-02-12 02:15:24.110655+00:00,20020.292355272857,20036.043366503,20017.20017637767,20030.03589666919
2026-02-12 03:15:24.110655+00:00,20010.00740450281,20014.271242880153,20000.570497097822,20011.43817152339
2026-02-12 04:15:24.110655+00:00,20017.19731308816,20027.700385153104,19992.676427232527,20017.757437575325
2026-02-12 05:15:24.110655+00:00,20088.639895715583,20098.16772526476,20086.851291385738,20086.88376794963
2026-02-12 06:15:24.110655+00:00,20111.240165717394,20124.149534277232,20097.792376612902,20120.728304506076
2026-02-12 07:15:24.110655+00:00,20151.643550076893,20162.48264880921,20140.4808351389,20159.427316928155
2026-02-12 08:15:24.110655+00:00,20114.82053857474,20136.362406426586,20106.816353009905,20121.58266892404
2026-02-12 09:15:24.110655+00:00,20188.0672497159,20191.277505079044,20165.351210497258,20178.85934655018
2026-02-12 10:15:24.110655+00:00,20242.834840220203,20252.92962745643,20229.58662659232,20240.13297396242
2026-02-12 11:15:24.110655+00:00,20371.53724339171,20387.237332488177,20367.00529513886,20381.831203090143
2026-02-12 12:15:24.110655+00:00,20340.88993567349,20347.95021791895,20323.014489046294,20328.54939230136
2026-02-12 13:15:24.110655+00:00,20330.825856683023,20336.600167208693,20312.061333916925,20325.562284446314
2026-02-12 14:15:24.110655+00:00,20324.676339432383,20337.12063671056,20323.283623721756,20327.598990469058
2026-02-12 15:15:24.110655+00:00,20332.21014826437,20341.738668675476,20318.65881416812,20324.17823843047
2026-02-12 16:15:24.110655+00:00,20336.48711747332,20336.975703974607,20322.986577653708,20336.68866726295
2026-02-12 17:15:24.110655+00:00,20278.190424489436,20281.314729290818,20273.560237450896,20276.05132581587
2026-02-12 18:15:24.110655+00:00,20277.651624853363,20293.57146899574,20269.956976704238,20278.74534921434
2026-02-12 19:15:24.110655+00:00,20316.953568590714,20318.272024319933,20306.78841650603,20309.76662339571
2026-02-12 20:15:24.110655+00:00,20286.344452658013,20295.791557477067,20278.861428358614,20286.342232625786
2026-02-12 21:15:24.110655+00:00,20250.216112463364,20256.07522846645,20239.240055678656,20254.984941613973
2026-02-12 22:15:24.110655+00:00,20255.067838911997,20266.31209072401,20248.55198146879,20262.171422739135
2026-02-12 23:15:24.110655+00:00,20250.4770415369,20279.53957141131,20232.243753590414,20257.06829950232
2026-02-13 00:15:24.110655+00:00,20209.103393265697,20227.476876879682,20204.836399323223,20220.06072892795
2026-02-13 01:15:24.110655+00:00,20205.97560898135,20212.765525542192,20192.664610222466,20205.81872036042
2026-02-13 02:15:24.110655+00:00,20251.226930983907,20274.644392348135,20247.959739256425,20263.438146841425
2026-02-13 03:15:24.110655+00:00,20309.812807847695,20333.403921092115,20290.140056650336,20308.717998502907
2026-02-13 04:15:24.110655+00:00,20338.228896769142,20348.910783291285,20329.99257553391,20343.14753109754
2026-02-13 05:15:24.110655+00:00,20352.559953225787,20357.101762411658,20335.073617673992,20354.90254995176
2026-02-13 06:15:24.110655+00:00,20391.230111720026,20398.341583954825,20374.72927394919,20383.541216822647
2026-02-13 07:15:24.110655+00:00,20377.62785647158,20379.9305743264,20369.961667308504,20374.140628953097
2026-02-13 08:15:24.110655+00:00,20380.976795771185,20388.34079256921,20377.106393119542,20385.920982225623
2026-02-13 09:15:24.110655+00:00,20346.66143029866,20360.848807988597,20329.910913311556,20340.330095661582
2026-02-13 10:15:24.110655+00:00,20404.246034181982,20408.236080737657,20400.55419128097,20403.090846933435
2026-02-13 11:15:24.110655+00:00,20498.087836891595,20502.94553333126,20486.267629918068,20499.209999374947
