index,timestamp,pattern
46,2025-03-22 00:00:00+00:00,shooting_star
46,2025-03-22 00:00:00+00:00,hanging_man
47,2025-03-23 00:00:00+00:00,morning_star
48,2025-03-24 00:00:00+00:00,three_white_soldiers
49,2025-03-25 00:00:00+00:00,three_white_soldiers
50,2025-03-26 00:00:00+00:00,doji
50,2025-03-26 00:00:00+00:00,three_white_soldiers
50,2025-03-26 00:00:00+00:00,spinning_top
50,2025-03-26 00:00:00+00:00,shooting_star
50,2025-03-26 00:00:00+00:00,hanging_man
51,2025-03-27 00:00:00+00:00,bearish_engulfing
51,2025-03-27 00:00:00+00:00,evening_star
52,2025-03-28 00:00:00+00:00,bullish_engulfing
52,2025-03-28 00:00:00+00:00,piercing_line
53,2025-03-29 00:00:00+00:00,doji
53,2025-03-29 00:00:00+00:00,bearish_engulfing
53,2025-03-29 00:00:00+00:00,spinning_top
53,2025-03-29 00:00:00+00:00,shooting_star
53,2025-03-29 00:00:00+00:00,hanging_man
54,2025-03-30 00:00:00+00:00,evening_star
55,2025-03-31 00:00:00+00:00,three_black_crows
56,2025-04-01 00:00:00+00:00,doji
56,2025-04-01 00:00:00+00:00,three_black_crows
56,2025-04-01 00:00:00+00:00,spinning_top
56,2025-04-01 00:00:00+00:00,shooting_star
56,2025-04-01 00:00:00+00:00,hanging_man
57,2025-04-02 00:00:00+00:00,doji
57,2025-04-02 00:00:00+00:00,three_black_crows
57,2025-04-02 00:00:00+00:00,spinning_top
57,2025-04-02 00:00:00+00:00,shooting_star
57,2025-04-02 00:00:00+00:00,hanging_man
58,2025-04-03 00:00:00+00:00,doji
58,2025-04-03 00:00:00+00:00,three_black_crows
58,2025-04-03 00:00:00+00:00,spinning_top
58,2025-04-03 00:00:00+00:00,shooting_star
59,2025-04-04 00:00:00+00:00,doji
59,2025-04-04 00:00:00+00:00,hammer
59,2025-04-04 00:00:00+00:00,three_black_crows
59,2025-04-04 00:00:00+00:00,spinning_top
59,2025-04-04 00:00:00+00:00,hanging_man
60,2025-04-05 00:00:00+00:00,piercing_line
60,2025-04-05 00:00:00+00:00,morning_star
62,2025-04-07 00:00:00+00:00,doji
62,2025-04-07 00:00:00+00:00,bearish_engulfing
62,2025-04-07 00:00:00+00:00,spinning_top
62,2025-04-07 00:00:00+00:00,shooting_star
62,2025-04-07 00:00:00+00:00,hanging_man
63,2025-04-08 00:00:00+00:00,evening_star
64,2025-04-09 00:00:00+00:00,doji
64,2025-04-09 00:00:00+00:00,three_black_crows
64,2025-04-09 00:00:00+00:00,spinning_top
64,2025-04-09 00:00:00+00:00,shooting_star
64,2025-04-09 00:00:00+00:00,hanging_man
65,2025-04-10 00:00:00+00:00,doji
65,2025-04-10 00:00:00+00:00,hammer
65,2025-04-10 00:00:00+00:00,three_black_crows
65,2025-04-10 00:00:00+00:00,hanging_man
66,2025-04-11 00:00:00+00:00,three_black_crows
67,2025-04-12 00:00:00+00:00,bullish_engulfing
67,2025-04-12 00:00:00+00:00,piercing_line
68,2025-04-13 00:00:00+00:00,doji
68,2025-04-13 00:00:00+00:00,bearish_engulfing
68,2025-04-13 00:00:00+00:00,spinning_top
68,2025-04-13 00:00:00+00:00,shooting_star
68,2025-04-13 00:00:00+00:00,hanging_man
69,2025-04-14 00:00:00+00:00,bullish_engulfing
69,2025-04-14 00:00:00+00:00,piercing_line
70,2025-04-15 00:00:00+00:00,doji
70,2025-04-15 00:00:00+00:00,bearish_engulfing
70,2025-04-15 00:00:00+00:00,spinning_top
70,2025-04-15 00:00:00+00:00,shooting_star
70,2025-04-15 00:00:00+00:00,hanging_man
71,2025-04-16 00:00:00+00:00,bullish_engulfing
71,2025-04-16 00:00:00+00:00,piercing_line
72,2025-04-17 00:00:00+00:00,doji
72,2025-04-17 00:00:00+00:00,shooting_star
73,2025-04-18 00:00:00+00:00,doji
73,2025-04-18 00:00:00+00:00,hammer
73,2025-04-18 00:00:00+00:00,bearish_engulfing
73,2025-04-18 00:00:00+00:00,hanging_man
73,2025-04-18 00:00:00+00:00,evening_star
74,2025-04-19 00:00:00+00:00,evening_star
75,2025-04-20 00:00:00+00:00,doji
75,2025-04-20 00:00:00+00:00,three_black_crows
75,2025-04-20 00:00:00+00:00,spinning_top
75,2025-04-20 00:00:00+00:00,shooting_star
75,2025-04-20 00:00:00+00:00,hanging_man
76,2025-04-21 00:00:00+00:00,doji
76,2025-04-21 00:00:00+00:00,three_black_crows
76,2025-04-21 00:00:00+00:00,spinning_top
76,2025-04-21 00:00:00+00:00,shooting_star
76,2025-04-21 00:00:00+00:00,hanging_man
77,2025-04-22 00:00:00+00:00,doji
77,2025-04-22 00:00:00+00:00,bullish_engulfing
77,2025-04-22 00:00:00+00:00,shooting_star
77,2025-04-22 00:00:00+00:00,morning_star
78,2025-04-23 00:00:00+00:00,doji
78,2025-04-23 00:00:00+00:00,bearish_engulfing
78,2025-04-23 00:00:00+00:00,shooting_star
79,2025-04-24 00:00:00+00:00,doji
79,2025-04-24 00:00:00+00:00,evening_star
80,2025-04-25 00:00:00+00:00,doji
80,2025-04-25 00:00:00+00:00,spinning_top
80,2025-04-25 00:00:00+00:00,shooting_star
80,2025-04-25 00:00:00+00:00,morning_star
81,2025-04-26 00:00:00+00:00,morning_star
82,2025-04-27 00:00:00+00:00,doji
82,2025-04-27 00:00:00+00:00,hammer
82,2025-04-27 00:00:00+00:00,bearish_engulfing
82,2025-04-27 00:00:00+00:00,hanging_man
83,2025-04-28 00:00:00+00:00,doji
83,2025-04-28 00:00:00+00:00,shooting_star
83,2025-04-28 00:00:00+00:00,piercing_line
84,2025-04-29 00:00:00+00:00,bearish_engulfing
85,2025-04-30 00:00:00+00:00,shooting_star
85,2025-04-30 00:00:00+00:00,piercing_line
87,2025-05-02 00:00:00+00:00,bearish_engulfing
89,2025-05-04 00:00:00+00:00,doji
89,2025-05-04 00:00:00+00:00,three_black_crows
89,2025-05-04 00:00:00+00:00,shooting_star
90,2025-05-05 00:00:00+00:00,doji
90,2025-05-05 00:00:00+00:00,hammer
90,2025-05-05 00:00:00+00:00,spinning_top
90,2025-05-05 00:00:00+00:00,hanging_man
90,2025-05-05 00:00:00+00:00,piercing_line
90,2025-05-05 00:00:00+00:00,morning_star
91,2025-05-06 00:00:00+00:00,doji
91,2025-05-06 00:00:00+00:00,morning_star
92,2025-05-07 00:00:00+00:00,doji
92,2025-05-07 00:00:00+00:00,three_white_soldiers
92,2025-05-07 00:00:00+00:00,spinning_top
92,2025-05-07 00:00:00+00:00,shooting_star
92,2025-05-07 00:00:00+00:00,hanging_man
93,2025-05-08 00:00:00+00:00,bearish_engulfing
93,2025-05-08 00:00:00+00:00,evening_star
94,2025-05-09 00:00:00+00:00,doji
94,2025-05-09 00:00:00+00:00,shooting_star
95,2025-05-10 00:00:00+00:00,doji
95,2025-05-10 00:00:00+00:00,spinning_top
95,2025-05-10 00:00:00+00:00,shooting_star
95,2025-05-10 00:00:00+00:00,morning_star
96,2025-05-11 00:00:00+00:00,doji
96,2025-05-11 00:00:00+00:00,three_white_soldiers
96,2025-05-11 00:00:00+00:00,shooting_star
97,2025-05-12 00:00:00+00:00,doji
97,2025-05-12 00:00:00+00:00,three_white_soldiers
97,2025-05-12 00:00:00+00:00,spinning_top
97,2025-05-12 00:00:00+00:00,shooting_star
97,2025-05-12 00:00:00+00:00,hanging_man
98,2025-05-13 00:00:00+00:00,doji
98,2025-05-13 00:00:00+00:00,three_white_soldiers
98,2025-05-13 00:00:00+00:00,shooting_star
99,2025-05-14 00:00:00+00:00,three_white_soldiers
100,2025-05-15 00:00:00+00:00,doji
100,2025-05-15 00:00:00+00:00,three_white_soldiers
100,2025-05-15 00:00:00+00:00,hanging_man
101,2025-05-16 00:00:00+00:00,three_white_soldiers
102,2025-05-17 00:00:00+00:00,doji
102,2025-05-17 00:00:00+00:00,three_white_soldiers
102,2025-05-17 00:00:00+00:00,spinning_top
102,2025-05-17 00:00:00+00:00,shooting_star
102,2025-05-17 00:00:00+00:00,hanging_man
103,2025-05-18 00:00:00+00:00,doji
103,2025-05-18 00:00:00+00:00,bearish_engulfing
103,2025-05-18 00:00:00+00:00,spinning_top
103,2025-05-18 00:00:00+00:00,shooting_star
103,2025-05-18 00:00:00+00:00,hanging_man
103,2025-05-18 00:00:00+00:00,evening_star
104,2025-05-19 00:00:00+00:00,doji
104,2025-05-19 00:00:00+00:00,bullish_engulfing
104,2025-05-19 00:00:00+00:00,spinning_top
104,2025-05-19 00:00:00+00:00,shooting_star
104,2025-05-19 00:00:00+00:00,hanging_man
105,2025-05-20 00:00:00+00:00,doji
105,2025-05-20 00:00:00+00:00,shooting_star
105,2025-05-20 00:00:00+00:00,morning_star
106,2025-05-21 00:00:00+00:00,three_white_soldiers
107,2025-05-22 00:00:00+00:00,three_white_soldiers
108,2025-05-23 00:00:00+00:00,doji
108,2025-05-23 00:00:00+00:00,bearish_engulfing
108,2025-05-23 00:00:00+00:00,spinning_top
108,2025-05-23 00:00:00+00:00,shooting_star
108,2025-05-23 00:00:00+00:00,hanging_man
109,2025-05-24 00:00:00+00:00,bullish_engulfing
109,2025-05-24 00:00:00+00:00,piercing_line
110,2025-05-25 00:00:00+00:00,doji
110,2025-05-25 00:00:00+00:00,spinning_top
110,2025-05-25 00:00:00+00:00,hanging_man
111,2025-05-26 00:00:00+00:00,doji
111,2025-05-26 00:00:00+00:00,three_white_soldiers
111,2025-05-26 00:00:00+00:00,spinning_top
111,2025-05-26 00:00:00+00:00,shooting_star
111,2025-05-26 00:00:00+00:00,hanging_man
112,2025-05-27 00:00:00+00:00,doji
112,2025-05-27 00:00:00+00:00,bearish_engulfing
112,2025-05-27 00:00:00+00:00,spinning_top
112,2025-05-27 00:00:00+00:00,shooting_star
112,2025-05-27 00:00:00+00:00,hanging_man
112,2025-05-27 00:00:00+00:00,evening_star
113,2025-05-28 00:00:00+00:00,evening_star
114,2025-05-29 00:00:00+00:00,hammer
114,2025-05-29 00:00:00+00:00,bullish_engulfing
114,2025-05-29 00:00:00+00:00,hanging_man
114,2025-05-29 00:00:00+00:00,piercing_line
114,2025-05-29 00:00:00+00:00,piercing_line
116,2025-05-31 00:00:00+00:00,doji
116,2025-05-31 00:00:00+00:00,three_white_soldiers
116,2025-05-31 00:00:00+00:00,spinning_top
116,2025-05-31 00:00:00+00:00,shooting_star
116,2025-05-31 00:00:00+00:00,hanging_man
117,2025-06-01 00:00:00+00:00,doji
117,2025-06-01 00:00:00+00:00,bearish_engulfing
117,2025-06-01 00:00:00+00:00,spinning_top
117,2025-06-01 00:00:00+00:00,shooting_star
117,2025-06-01 00:00:00+00:00,hanging_man
117,2025-06-01 00:00:00+00:00,evening_star
118,2025-06-02 00:00:00+00:00,doji
118,2025-06-02 00:00:00+00:00,spinning_top
118,2025-06-02 00:00:00+00:00,shooting_star
118,2025-06-02 00:00:00+00:00,hanging_man
118,2025-06-02 00:00:00+00:00,evening_star
119,2025-06-03 00:00:00+00:00,bullish_engulfing
119,2025-06-03 00:00:00+00:00,piercing_line
119,2025-06-03 00:00:00+00:00,morning_star
120,2025-06-04 00:00:00+00:00,doji
120,2025-06-04 00:00:00+00:00,spinning_top
120,2025-06-04 00:00:00+00:00,hanging_man
121,2025-06-05 00:00:00+00:00,hammer
121,2025-06-05 00:00:00+00:00,bearish_engulfing
121,2025-06-05 00:00:00+00:00,hanging_man
121,2025-06-05 00:00:00+00:00,evening_star
122,2025-06-06 00:00:00+00:00,doji
122,2025-06-06 00:00:00+00:00,spinning_top
122,2025-06-06 00:00:00+00:00,shooting_star
122,2025-06-06 00:00:00+00:00,hanging_man
123,2025-06-07 00:00:00+00:00,morning_star
124,2025-06-08 00:00:00+00:00,bearish_engulfing
125,2025-06-09 00:00:00+00:00,doji
125,2025-06-09 00:00:00+00:00,spinning_top
125,2025-06-09 00:00:00+00:00,shooting_star
126,2025-06-10 00:00:00+00:00,doji
126,2025-06-10 00:00:00+00:00,three_black_crows
126,2025-06-10 00:00:00+00:00,spinning_top
126,2025-06-10 00:00:00+00:00,shooting_star
126,2025-06-10 00:00:00+00:00,hanging_man
127,2025-06-11 00:00:00+00:00,doji
127,2025-06-11 00:00:00+00:00,three_black_crows
127,2025-06-11 00:00:00+00:00,spinning_top
127,2025-06-11 00:00:00+00:00,shooting_star
127,2025-06-11 00:00:00+00:00,hanging_man
128,2025-06-12 00:00:00+00:00,three_black_crows
129,2025-06-13 00:00:00+00:00,doji
129,2025-06-13 00:00:00+00:00,spinning_top
129,2025-06-13 00:00:00+00:00,shooting_star
129,2025-06-13 00:00:00+00:00,hanging_man
130,2025-06-14 00:00:00+00:00,morning_star
131,2025-06-15 00:00:00+00:00,doji
131,2025-06-15 00:00:00+00:00,bearish_engulfing
131,2025-06-15 00:00:00+00:00,spinning_top
131,2025-06-15 00:00:00+00:00,hanging_man
132,2025-06-16 00:00:00+00:00,doji
132,2025-06-16 00:00:00+00:00,hammer
132,2025-06-16 00:00:00+00:00,bullish_engulfing
132,2025-06-16 00:00:00+00:00,spinning_top
132,2025-06-16 00:00:00+00:00,hanging_man
133,2025-06-17 00:00:00+00:00,doji
133,2025-06-17 00:00:00+00:00,spinning_top
133,2025-06-17 00:00:00+00:00,hanging_man
133,2025-06-17 00:00:00+00:00,morning_star
134,2025-06-18 00:00:00+00:00,doji
134,2025-06-18 00:00:00+00:00,three_white_soldiers
134,2025-06-18 00:00:00+00:00,spinning_top
134,2025-06-18 00:00:00+00:00,hanging_man
135,2025-06-19 00:00:00+00:00,doji
135,2025-06-19 00:00:00+00:00,bearish_engulfing
135,2025-06-19 00:00:00+00:00,spinning_top
135,2025-06-19 00:00:00+00:00,shooting_star
135,2025-06-19 00:00:00+00:00,hanging_man
135,2025-06-19 00:00:00+00:00,evening_star
136,2025-06-20 00:00:00+00:00,doji
136,2025-06-20 00:00:00+00:00,bullish_engulfing
136,2025-06-20 00:00:00+00:00,spinning_top
136,2025-06-20 00:00:00+00:00,shooting_star
136,2025-06-20 00:00:00+00:00,hanging_man
136,2025-06-20 00:00:00+00:00,piercing_line
137,2025-06-21 00:00:00+00:00,bearish_engulfing
138,2025-06-22 00:00:00+00:00,doji
138,2025-06-22 00:00:00+00:00,bullish_engulfing
138,2025-06-22 00:00:00+00:00,shooting_star
139,2025-06-23 00:00:00+00:00,doji
139,2025-06-23 00:00:00+00:00,bearish_engulfing
139,2025-06-23 00:00:00+00:00,spinning_top
139,2025-06-23 00:00:00+00:00,shooting_star
139,2025-06-23 00:00:00+00:00,hanging_man
140,2025-06-24 00:00:00+00:00,doji
140,2025-06-24 00:00:00+00:00,spinning_top
140,2025-06-24 00:00:00+00:00,shooting_star
140,2025-06-24 00:00:00+00:00,hanging_man
140,2025-06-24 00:00:00+00:00,evening_star
141,2025-06-25 00:00:00+00:00,three_black_crows
142,2025-06-26 00:00:00+00:00,doji
142,2025-06-26 00:00:00+00:00,shooting_star
142,2025-06-26 00:00:00+00:00,piercing_line
143,2025-06-27 00:00:00+00:00,doji
143,2025-06-27 00:00:00+00:00,bearish_engulfing
143,2025-06-27 00:00:00+00:00,spinning_top
143,2025-06-27 00:00:00+00:00,shooting_star
143,2025-06-27 00:00:00+00:00,hanging_man
144,2025-06-28 00:00:00+00:00,evening_star
145,2025-06-29 00:00:00+00:00,doji
145,2025-06-29 00:00:00+00:00,spinning_top
145,2025-06-29 00:00:00+00:00,shooting_star
146,2025-06-30 00:00:00+00:00,doji
146,2025-06-30 00:00:00+00:00,bearish_engulfing
146,2025-06-30 00:00:00+00:00,spinning_top
146,2025-06-30 00:00:00+00:00,shooting_star
146,2025-06-30 00:00:00+00:00,hanging_man
147,2025-07-01 00:00:00+00:00,doji
147,2025-07-01 00:00:00+00:00,bullish_engulfing
147,2025-07-01 00:00:00+00:00,spinning_top
147,2025-07-01 00:00:00+00:00,shooting_star
148,2025-07-02 00:00:00+00:00,morning_star
149,2025-07-03 00:00:00+00:00,three_white_soldiers
150,2025-07-04 00:00:00+00:00,doji
150,2025-07-04 00:00:00+00:00,bearish_engulfing
150,2025-07-04 00:00:00+00:00,spinning_top
150,2025-07-04 00:00:00+00:00,shooting_star
150,2025-07-04 00:00:00+00:00,hanging_man
151,2025-07-05 00:00:00+00:00,doji
151,2025-07-05 00:00:00+00:00,spinning_top
151,2025-07-05 00:00:00+00:00,shooting_star
151,2025-07-05 00:00:00+00:00,hanging_man
151,2025-07-05 00:00:00+00:00,piercing_line
152,2025-07-06 00:00:00+00:00,bearish_engulfing
153,2025-07-07 00:00:00+00:00,doji
153,2025-07-07 00:00:00+00:00,spinning_top
153,2025-07-07 00:00:00+00:00,hanging_man
154,2025-07-08 00:00:00+00:00,bullish_engulfing
154,2025-07-08 00:00:00+00:00,piercing_line
154,2025-07-08 00:00:00+00:00,morning_star
156,2025-07-10 00:00:00+00:00,doji
156,2025-07-10 00:00:00+00:00,bearish_engulfing
156,2025-07-10 00:00:00+00:00,spinning_top
156,2025-07-10 00:00:00+00:00,shooting_star
157,2025-07-11 00:00:00+00:00,doji
157,2025-07-11 00:00:00+00:00,shooting_star
157,2025-07-11 00:00:00+00:00,evening_star
158,2025-07-12 00:00:00+00:00,doji
158,2025-07-12 00:00:00+00:00,spinning_top
158,2025-07-12 00:00:00+00:00,shooting_star
158,2025-07-12 00:00:00+00:00,hanging_man
158,2025-07-12 00:00:00+00:00,piercing_line
158,2025-07-12 00:00:00+00:00,morning_star
159,2025-07-13 00:00:00+00:00,doji
159,2025-07-13 00:00:00+00:00,spinning_top
159,2025-07-13 00:00:00+00:00,shooting_star
159,2025-07-13 00:00:00+00:00,morning_star
160,2025-07-14 00:00:00+00:00,bearish_engulfing
160,2025-07-14 00:00:00+00:00,evening_star
161,2025-07-15 00:00:00+00:00,doji
161,2025-07-15 00:00:00+00:00,spinning_top
161,2025-07-15 00:00:00+00:00,hanging_man
162,2025-07-16 00:00:00+00:00,bearish_engulfing
164,2025-07-18 00:00:00+00:00,three_black_crows
165,2025-07-19 00:00:00+00:00,three_black_crows
166,2025-07-20 00:00:00+00:00,bullish_engulfing
166,2025-07-20 00:00:00+00:00,piercing_line
166,2025-07-20 00:00:00+00:00,piercing_line
167,2025-07-21 00:00:00+00:00,doji
167,2025-07-21 00:00:00+00:00,spinning_top
167,2025-07-21 00:00:00+00:00,shooting_star
167,2025-07-21 00:00:00+00:00,hanging_man
168,2025-07-22 00:00:00+00:00,three_white_soldiers
169,2025-07-23 00:00:00+00:00,doji
169,2025-07-23 00:00:00+00:00,three_white_soldiers
169,2025-07-23 00:00:00+00:00,spinning_top
169,2025-07-23 00:00:00+00:00,shooting_star
169,2025-07-23 00:00:00+00:00,hanging_man
170,2025-07-24 00:00:00+00:00,bearish_engulfing
170,2025-07-24 00:00:00+00:00,evening_star
171,2025-07-25 00:00:00+00:00,piercing_line
172,2025-07-26 00:00:00+00:00,bearish_engulfing
173,2025-07-27 00:00:00+00:00,piercing_line
175,2025-07-29 00:00:00+00:00,bearish_engulfing
176,2025-07-30 00:00:00+00:00,doji
176,2025-07-30 00:00:00+00:00,spinning_top
176,2025-07-30 00:00:00+00:00,shooting_star
176,2025-07-30 00:00:00+00:00,hanging_man
177,2025-07-31 00:00:00+00:00,doji
177,2025-07-31 00:00:00+00:00,three_black_crows
177,2025-07-31 00:00:00+00:00,spinning_top
177,2025-07-31 00:00:00+00:00,shooting_star
177,2025-07-31 00:00:00+00:00,hanging_man
178,2025-08-01 00:00:00+00:00,bullish_engulfing
178,2025-08-01 00:00:00+00:00,piercing_line
178,2025-08-01 00:00:00+00:00,morning_star
179,2025-08-02 00:00:00+00:00,doji
179,2025-08-02 00:00:00+00:00,bearish_engulfing
179,2025-08-02 00:00:00+00:00,spinning_top
179,2025-08-02 00:00:00+00:00,shooting_star
179,2025-08-02 00:00:00+00:00,hanging_man
180,2025-08-03 00:00:00+00:00,doji
180,2025-08-03 00:00:00+00:00,spinning_top
180,2025-08-03 00:00:00+00:00,shooting_star
180,2025-08-03 00:00:00+00:00,hanging_man
180,2025-08-03 00:00:00+00:00,evening_star
181,2025-08-04 00:00:00+00:00,piercing_line
181,2025-08-04 00:00:00+00:00,morning_star
183,2025-08-06 00:00:00+00:00,doji
183,2025-08-06 00:00:00+00:00,three_white_soldiers
183,2025-08-06 00:00:00+00:00,spinning_top
183,2025-08-06 00:00:00+00:00,shooting_star
183,2025-08-06 00:00:00+00:00,hanging_man
184,2025-08-07 00:00:00+00:00,three_white_soldiers
185,2025-08-08 00:00:00+00:00,doji
185,2025-08-08 00:00:00+00:00,three_white_soldiers
185,2025-08-08 00:00:00+00:00,spinning_top
185,2025-08-08 00:00:00+00:00,shooting_star
186,2025-08-09 00:00:00+00:00,doji
186,2025-08-09 00:00:00+00:00,bearish_engulfing
186,2025-08-09 00:00:00+00:00,spinning_top
186,2025-08-09 00:00:00+00:00,shooting_star
186,2025-08-09 00:00:00+00:00,hanging_man
186,2025-08-09 00:00:00+00:00,evening_star
187,2025-08-10 00:00:00+00:00,doji
187,2025-08-10 00:00:00+00:00,hammer
187,2025-08-10 00:00:00+00:00,bullish_engulfing
187,2025-08-10 00:00:00+00:00,spinning_top
187,2025-08-10 00:00:00+00:00,hanging_man
187,2025-08-10 00:00:00+00:00,piercing_line
188,2025-08-11 00:00:00+00:00,doji
